Gender,Age,Height,Weight,Heart_Rate,Body_Temp,Calories,Duration
female,29,168,64,109,40.5,160,25
male,28,191,89,90,38.4,7,2
female,38,157,57,82,37.9,4,1
male,32,176,80,99,40.8,126,25
male,46,178,79,102,40.7,172,28
female,27,173,71,89,40.8,87,21
male,26,187,88,94,40.6,75,18
female,39,171,63,84,38.9,12,3
female,24,171,68,108,40.7,160,26
female,35,174,71,87,40.4,61,15
male,54,185,80,97,40.7,151,26
male,35,208,103,98,40,66,12
female,64,157,54,95,40.5,91,16
male,22,187,89,98,40.8,106,23
male,27,200,97,98,40.2,60,12
female,46,168,67,97,40.9,140,26
male,45,198,97,92,39.4,30,6
male,31,173,70,105,40.4,119,21
male,49,187,88,92,40.2,65,13
female,31,161,58,110,40.8,192,29
female,39,167,72,96,40.6,102,20
female,39,166,68,101,40.1,85,15
male,24,187,82,102,40.7,134,26
female,72,159,59,105,40.7,191,28
male,55,205,114,112,40.4,230,26
female,32,163,63,109,40.7,168,26
male,31,180,80,90,40.3,51,14
male,20,189,90,98,40.7,122,27
female,24,145,49,88,40.2,51,12
female,76,162,65,94,39.8,56,10
male,38,174,77,83,39.5,20,7
female,46,168,70,77,39.1,16,5
female,28,165,58,86,40.2,68,17
male,38,177,82,103,40.8,155,26
male,35,179,90,93,39.2,27,6
male,54,186,88,92,39.7,36,7
female,43,162,64,105,41.2,187,30
male,67,177,80,90,40,75,14
male,64,162,67,104,40.2,141,20
female,39,159,59,88,39.3,22,5
female,41,142,47,107,40.8,173,26
female,49,160,64,93,39.2,40,8
female,46,175,75,91,40.3,74,16
female,23,153,51,101,39.5,51,9
male,33,205,114,90,39.2,18,4
male,64,180,83,105,41,166,22
male,51,186,88,81,38.6,10,3
male,73,188,85,105,41,225,28
female,42,156,60,91,40.3,95,20
female,25,152,53,80,39.2,14,4
female,46,153,51,115,40.8,226,30
male,36,208,109,91,40.3,60,13
male,22,185,84,96,39.8,59,14
male,55,183,85,94,40.3,110,20
male,64,191,94,99,40.4,103,15
female,52,172,65,80,38.4,11,3
female,35,168,58,97,40.3,106,20
male,71,183,87,111,40.9,231,26
female,67,154,57,96,40.6,116,20
female,59,164,63,109,40.5,139,20
male,35,175,79,81,40,24,10
male,43,178,77,107,40.9,181,27
female,40,150,49,92,40.2,110,22
female,22,160,61,98,41,149,29
male,53,182,86,96,40.5,103,18
male,21,188,89,86,39.8,30,11
male,35,191,94,96,40.3,85,17
female,34,178,76,94,39.9,38,8
male,27,183,84,118,40.8,209,27
male,54,190,94,111,40.5,238,29
male,76,183,82,101,40.5,142,19
male,50,172,77,100,40.4,126,21
female,38,150,50,99,40.6,142,25
male,21,199,95,80,38.9,8,4
male,20,168,73,89,39.4,17,6
male,44,194,98,101,40.6,126,20
male,48,198,103,90,40.2,74,15
male,28,163,71,95,40.6,81,20
female,21,164,60,102,40.4,128,23
male,20,184,87,109,40.3,141,23
male,33,172,75,95,39.7,57,13
female,39,165,66,93,40.3,63,13
male,43,193,98,100,40.2,116,19
female,58,167,66,106,40.5,164,25
female,24,141,45,91,39.8,42,9
female,74,163,59,89,40,46,9
male,21,197,100,93,40.5,97,24
female,46,155,56,72,38.4,6,2
female,73,146,53,105,40.4,124,18
male,47,182,92,106,41,191,27
male,33,176,80,107,40.8,176,28
female,33,164,65,105,40.6,157,26
female,21,154,55,80,39.1,16,5
female,36,178,78,95,40.9,131,27
female,42,179,80,87,39.9,37,9
female,23,171,70,91,39.6,39,9
female,62,167,63,107,40.6,136,20
female,79,155,51,98,41.3,170,27
female,79,160,62,97,40.2,109,18
female,68,168,62,85,38.7,14,3
male,52,180,82,95,40.2,76,14
female,33,163,61,104,40.8,126,21
female,39,158,63,87,39.6,47,11
male,61,206,103,94,39.6,74,12
male,61,184,88,99,40.8,132,20
male,32,191,93,91,40,57,14
male,22,203,106,98,39.5,55,11
male,29,190,88,86,39.8,31,10
female,50,164,63,102,40,79,13
female,67,175,71,95,38.5,16,3
male,26,182,86,91,40.5,59,16
female,56,152,53,96,40.5,102,18
male,61,194,91,108,40.1,152,19
female,21,159,51,84,39.9,34,9
female,43,166,62,86,39.4,34,8
male,20,174,74,103,40.7,103,21
female,20,173,70,75,38.8,13,5
female,27,154,54,101,40.6,107,19
female,28,149,54,97,40.6,115,22
female,27,175,73,93,40,59,13
female,79,164,67,91,39.2,32,6
female,33,156,58,98,40.5,97,18
male,58,194,90,97,40.3,99,16
female,52,174,69,107,41,170,26
male,20,188,82,91,40.2,46,14
female,42,166,68,103,40.8,125,21
male,22,194,92,97,40.5,86,19
female,75,159,57,86,39.6,29,6
female,29,168,66,93,39.8,37,8
female,53,167,72,96,40.4,107,20
male,69,188,91,105,40.6,199,25
male,29,179,77,106,40.3,94,16
male,62,193,97,94,40.3,85,14
female,22,162,64,78,38.6,6,2
female,25,160,60,89,39.4,21,5
female,47,149,47,99,40.2,94,16
female,55,173,67,109,40.9,184,27
female,26,164,61,94,40.5,81,17
male,63,174,76,112,40.7,210,25
male,51,179,78,89,40,66,15
male,69,195,102,95,40.5,147,22
male,71,187,97,90,40.3,77,13
female,32,174,76,94,40.1,47,10
male,52,185,96,108,40.8,223,29
female,29,174,75,95,40.1,67,14
male,43,178,82,101,39.9,94,16
male,68,175,74,81,39.4,31,8
female,29,168,61,87,40.4,57,14
female,21,161,62,76,37.8,6,2
female,59,156,60,102,40.8,162,26
female,74,170,73,86,40,46,10
male,20,186,82,89,40.5,42,14
female,41,161,55,107,40.4,150,23
female,20,143,43,88,39.9,56,13
female,59,164,61,106,40.7,147,22
female,26,172,69,89,40.6,71,17
male,39,191,93,97,40.5,112,21
female,65,164,62,109,40.9,212,30
male,44,191,88,80,37.9,6,2
female,52,181,73,78,39,14,4
male,22,165,68,94,40.1,64,18
female,21,182,81,84,39.4,20,6
male,23,181,81,93,40,41,11
female,34,171,62,112,40.7,171,25
male,27,185,87,89,39.6,24,7
male,62,184,85,97,39.9,69,11
female,57,158,61,104,40.8,167,26
female,25,162,57,93,40.1,66,14
male,22,194,92,97,40.3,77,17
male,54,164,67,93,40.8,88,18
male,34,181,87,102,40.7,155,27
female,42,174,72,97,40.4,94,18
female,56,164,66,94,40.2,84,16
male,46,183,82,113,40.7,189,24
female,47,164,60,84,38.5,8,2
male,34,182,89,102,40.2,104,18
male,30,187,88,94,40.2,44,10
male,66,183,84,108,40.9,235,29
male,59,176,82,69,38,2,1
female,21,163,61,87,39.2,28,7
male,53,161,66,87,39.5,31,8
male,69,193,99,90,39.4,41,7
female,25,167,64,103,40.1,74,13
male,43,172,74,92,40,79,18
female,27,156,55,94,40.4,88,18
male,48,203,106,98,40.5,106,17
female,32,166,62,89,39.5,22,5
female,62,181,76,87,39,18,4
male,70,194,97,87,38.7,16,3
male,22,199,97,104,40.6,136,24
female,61,174,69,90,39.4,49,10
female,31,153,53,91,39.8,47,10
female,67,174,74,98,40.1,81,14
male,53,170,81,87,39.4,21,5
female,74,168,69,85,39.4,23,5
male,69,183,94,88,39.4,38,7
male,21,195,99,101,40.9,136,26
female,38,163,59,109,41,166,25
male,35,178,76,104,41.2,158,27
male,48,186,86,106,40.9,196,28
female,21,163,60,90,37.7,4,1
male,38,189,90,99,40.7,111,20
female,21,169,64,86,39.6,34,9
female,36,159,57,115,41,211,29
female,47,158,61,93,40.4,86,17
male,25,188,90,107,40.8,153,25
male,40,179,84,99,40.2,94,17
female,68,152,54,85,38.6,19,4
female,40,151,56,81,39.5,37,10
male,26,183,82,81,38.6,8,4
female,27,162,64,85,38.6,11,3
female,71,168,68,90,39.9,61,12
male,76,195,95,82,39.2,25,5
male,31,199,97,97,40.5,71,14
male,51,195,93,99,40.4,131,21
male,31,206,107,100,40.5,154,27
female,51,166,66,95,40.2,105,20
female,22,177,70,109,40.6,136,22
male,51,184,91,96,41,132,23
female,23,137,42,89,38.7,13,3
male,45,173,73,99,40.2,77,14
male,56,198,99,86,39.2,28,6
female,36,166,64,105,41,165,27
female,38,177,72,88,39.8,38,9
male,27,181,83,86,39.4,17,6
male,32,175,75,93,40.3,60,15
male,26,194,96,90,40.2,45,12
male,23,193,92,110,40.6,143,22
male,33,186,91,96,40.6,117,24
female,22,155,52,93,40,76,16
female,48,170,66,92,39.8,54,11
female,35,164,65,106,40.8,148,24
female,37,166,65,107,40.8,177,28
female,26,171,65,96,40.6,114,23
male,28,162,66,80,38.9,7,4
female,28,171,68,90,38.6,13,3
female,68,170,65,90,40.3,71,14
female,20,164,66,96,40.5,77,16
female,67,179,81,107,40.6,139,21
male,34,181,80,101,40.3,98,18
female,76,154,59,94,40,68,12
female,54,156,60,102,40.5,148,24
male,41,170,69,101,40.2,100,18
male,50,191,93,108,40.4,181,24
female,22,173,73,95,40.3,56,12
male,20,201,100,97,40.5,92,20
female,78,151,57,106,41.2,204,29
female,49,165,65,106,40.6,174,27
female,43,162,64,87,39.5,26,6
male,38,175,78,108,40.5,126,19
male,49,173,76,109,40.8,182,25
male,22,185,85,107,40.4,141,24
male,60,178,78,86,39.4,18,4
female,25,186,81,88,39.5,42,11
female,43,164,59,114,40.9,203,28
male,73,171,80,108,41.2,243,29
female,48,155,59,91,40.1,64,13
male,23,175,73,91,39.5,26,8
male,34,186,89,98,39.4,31,6
male,33,190,88,95,39.8,42,9
female,55,147,48,90,38,10,2
male,46,198,95,95,39.9,65,12
male,36,195,99,101,40.2,101,17
female,36,181,77,84,39.2,26,7
male,76,180,88,104,40.5,145,18
male,42,176,78,88,39.1,15,4
female,71,157,57,113,40.5,161,21
female,42,159,58,84,39.4,28,7
female,59,163,63,95,40.6,109,20
male,78,199,106,92,38.3,14,2
male,55,192,102,95,40.1,108,18
male,25,189,88,90,39.1,14,4
male,24,180,81,94,40.6,106,27
female,74,158,60,87,39.6,44,9
female,32,163,62,99,40.4,98,18
female,28,167,67,91,38,9,2
female,33,183,77,91,40.4,70,16
male,77,182,88,100,40.6,150,20
female,39,168,64,80,39.5,21,6
female,46,166,59,100,40.8,134,23
male,21,194,86,92,40.2,54,15
male,25,187,86,83,38.7,10,4
male,24,171,74,100,39.5,51,11
female,77,176,72,110,41,218,30
female,51,164,65,107,40.4,112,17
male,35,186,88,97,40.4,101,20
female,72,182,81,95,40.4,98,18
male,55,172,73,89,40.3,76,17
male,63,180,88,114,40.7,215,24
male,75,178,79,76,38.2,7,2
male,34,197,92,103,40.3,84,14
male,57,204,114,82,39.5,48,11
male,52,185,92,94,39.5,38,7
female,30,165,60,90,40,49,11
male,47,183,83,91,40.4,60,13
female,41,150,52,92,40.5,65,13
female,53,168,66,86,40,48,11
male,42,177,77,99,40.3,76,14
female,44,167,68,93,40.1,74,15
female,20,147,47,91,39.1,23,5
female,37,179,71,99,40.8,102,19
male,44,174,71,80,39.9,28,11
female,35,165,66,98,40.1,69,13
male,51,185,88,75,38.1,5,2
female,54,174,69,78,39.6,24,7
male,22,168,66,107,40.8,136,25
female,34,171,69,96,40.8,131,26
female,30,151,54,93,39.7,44,9
male,78,182,87,79,37.5,4,1
male,40,179,86,97,39.9,52,10
female,62,185,85,98,40.3,88,16
male,55,206,108,101,40.7,190,27
male,28,175,74,107,40.7,136,23
female,30,157,62,98,40.5,106,20
male,37,189,94,91,38.7,13,3
female,76,161,63,103,41,172,26
female,54,155,60,110,40.4,133,19
male,31,184,80,93,40.7,73,18
female,20,158,54,81,38.1,10,3
female,24,176,68,108,40.4,172,28
male,34,177,75,101,40.8,122,23
male,76,189,90,99,40.6,125,17
male,20,176,75,83,39.1,12,6
male,54,181,81,105,40.6,126,18
male,44,185,87,95,39.9,62,12
male,25,184,83,107,40.8,167,28
female,41,172,67,77,38.5,3,1
male,36,181,84,101,40.2,107,19
male,54,197,104,96,39.8,62,10
female,57,178,75,91,39.4,34,7
male,33,185,81,77,39.1,14,8
male,64,180,87,78,37.7,4,1
male,61,172,80,89,38.8,15,3
male,77,166,66,109,40.4,210,25
female,20,165,68,79,38.7,12,4
female,23,161,59,93,40.1,75,16
female,20,166,65,97,40.5,99,20
female,65,178,82,79,38.1,7,2
male,31,167,67,107,40.5,142,24
male,29,183,78,93,40.6,87,22
male,39,188,92,101,39.8,59,10
female,20,177,69,88,38.8,20,5
female,49,167,68,107,40.9,188,29
male,71,191,91,87,39.8,64,12
female,38,167,65,97,40.6,121,23
male,50,195,95,73,38.7,9,4
male,38,180,87,90,40.2,62,15
female,29,158,51,114,40.8,199,28
male,45,177,85,89,39.5,30,7
female,37,170,73,88,39.5,29,7
male,24,195,92,93,39.8,40,10
male,71,186,87,82,39.6,31,7
male,70,192,98,76,39,11,3
male,72,176,78,91,39,34,6
female,34,162,57,96,41,114,22
female,47,168,66,104,40.4,142,23
female,76,158,57,106,40.3,168,24
male,21,195,97,100,40.8,105,21
male,41,163,66,101,40.3,104,19
male,36,195,94,86,38.7,11,3
female,63,161,57,89,40.1,55,11
male,21,161,69,96,40.4,76,20
female,58,168,71,90,40,48,10
male,24,180,78,101,40.5,108,22
male,37,189,89,91,39.7,38,9
female,55,169,67,102,40.6,128,21
male,25,200,100,89,37.7,4,1
male,26,173,76,102,40.2,107,21
male,38,179,88,90,39.8,45,11
male,46,203,107,82,39.4,22,6
male,56,190,91,86,39.9,54,12
male,37,191,95,91,39.8,61,14
male,35,201,108,95,39.5,52,10
male,43,178,86,86,39,15,4
male,22,191,92,84,38.1,5,2
male,65,184,87,104,40.6,203,27
female,45,173,70,90,39.8,55,12
female,38,156,57,87,39.9,47,11
male,45,184,85,91,39.9,73,16
male,22,180,82,97,40,60,14
male,41,193,98,85,39.3,19,5
female,27,179,72,105,40.9,163,28
male,52,173,73,107,41,176,25
male,20,178,82,84,39.7,22,10
male,25,180,83,95,41,71,17
female,75,158,57,87,40,60,12
male,77,191,93,91,40.3,100,16
female,35,157,52,89,39.7,41,9
male,20,184,85,97,40.1,55,13
male,37,185,83,106,41,166,26
female,30,166,64,86,39.3,28,7
female,40,164,62,98,40.2,93,17
male,54,166,70,99,40.4,106,18
male,23,164,64,99,40.9,94,22
female,73,185,88,87,39.9,63,14
female,68,174,74,84,39.6,34,8
female,44,169,68,83,39.8,38,10
male,77,167,72,83,39.7,37,8
female,38,164,61,94,40.6,100,20
male,63,174,76,90,40,56,11
female,27,168,72,106,40.7,113,19
male,59,202,107,88,39,32,6
male,36,181,81,104,40.5,126,21
male,35,165,69,98,39.7,43,9
female,45,161,61,93,40,50,10
female,64,182,78,97,39.4,44,8
female,37,172,67,86,40.1,36,9
male,46,179,79,106,40.4,115,17
female,31,168,67,96,39.9,65,13
male,33,187,83,82,38.2,5,2
male,33,184,81,91,40,51,13
male,21,182,85,93,40.6,56,15
female,38,176,67,87,39,13,3
female,31,177,71,85,37.2,8,2
female,33,161,56,108,41.4,182,28
male,42,186,84,87,39.7,27,7
female,74,165,68,106,41,198,29
female,25,157,55,100,40.3,82,15
female,59,167,63,78,38.5,15,4
female,31,159,59,81,38.2,7,2
male,37,196,91,92,40,45,10
female,21,169,70,98,40.3,70,14
male,76,182,91,90,39.5,36,6
female,72,176,75,106,40.9,194,29
female,71,172,71,109,40.6,120,17
female,73,162,67,83,39.2,17,4
male,31,187,82,105,40.5,160,27
female,26,161,57,92,38.3,14,3
female,39,169,65,91,40.3,84,18
male,66,172,77,97,40.6,113,18
female,21,156,60,91,40.2,75,17
male,32,190,85,92,39.3,33,8
female,41,172,74,98,40.8,127,24
female,27,158,56,96,39.8,71,14
male,47,182,82,104,40.3,124,19
female,42,166,69,103,40.7,125,21
female,40,177,71,107,40.4,132,21
male,44,197,98,100,40.5,123,20
female,57,157,54,92,39.2,31,6
male,20,173,74,100,40.6,112,25
female,33,173,66,99,40.4,102,19
male,57,191,95,98,40.5,147,23
male,70,197,103,106,40.5,177,21
female,24,163,59,92,39.9,50,11
female,57,175,70,94,40.3,94,18
female,63,160,61,89,40.1,49,10
female,20,177,70,97,39.8,59,12
female,38,153,53,87,39.5,26,6
female,20,158,56,105,40.1,125,21
female,24,169,59,111,40.7,165,25
male,71,181,84,99,39.9,105,15
male,69,197,98,93,40.7,113,18
male,77,176,82,99,40.6,167,23
male,28,178,77,99,40.4,105,22
male,48,185,82,85,39.3,30,8
female,38,169,66,96,39.2,26,5
male,42,186,84,91,40.1,79,18
female,67,169,71,107,40.6,163,24
female,56,183,80,97,40.4,113,21
male,27,177,82,79,39.9,20,11
female,26,160,56,97,40.3,62,12
female,72,145,49,109,40.6,184,25
female,31,173,70,84,39.2,22,6
female,74,171,69,90,38.6,15,3
male,29,159,67,97,40,69,16
female,32,172,65,83,39.6,26,7
male,30,183,83,97,41.3,141,30
male,79,179,85,89,39.6,47,8
male,25,176,73,83,37.3,2,1
male,23,193,93,84,38.9,16,6
male,63,171,75,107,40.6,168,22
male,39,190,91,112,40.4,144,19
female,25,155,56,95,40.9,79,16
female,27,150,56,92,40.5,103,22
male,51,192,90,89,39.9,47,10
male,54,184,84,89,40.2,61,13
female,35,158,49,110,40.8,198,29
female,23,153,51,109,40.6,169,26
male,24,194,94,106,40.3,102,17
female,43,172,67,85,39.2,16,4
male,37,180,85,96,40.8,108,22
male,40,203,104,108,40.5,131,18
female,34,165,61,89,38.1,13,3
female,22,164,58,107,40.8,166,27
male,20,182,83,97,40.5,93,22
female,28,176,68,95,40.5,106,22
female,25,157,54,85,39.1,20,5
female,38,160,61,86,39.6,33,8
male,50,201,102,104,40.3,150,21
female,50,159,56,110,40.9,182,26
female,68,172,72,89,40.2,49,10
female,51,178,74,95,40.6,119,23
female,74,163,64,82,38.8,22,5
female,47,170,68,99,40.8,146,26
female,25,166,59,88,40.2,58,14
female,43,164,68,108,41,195,30
male,51,181,84,75,38.5,7,3
female,64,147,51,108,40.4,156,22
female,52,141,47,101,40.2,93,15
female,40,159,58,106,40.1,115,18
male,31,186,89,97,39.8,49,10
male,38,197,94,83,38.5,10,3
female,25,172,71,103,40.1,84,15
female,44,159,64,97,39.8,65,12
male,34,196,102,99,41.1,123,22
male,37,178,81,81,38.8,10,4
male,35,169,75,90,38.7,19,5
female,61,157,62,83,38.8,21,5
female,23,148,53,96,39.6,41,8
female,27,168,66,91,40.5,71,16
male,30,188,90,89,39,15,4
female,24,167,71,94,39.7,37,8
female,59,157,51,94,39.8,61,11
female,35,151,51,93,39.9,60,12
male,61,194,91,102,41.3,185,26
female,50,173,65,98,40.4,89,16
female,33,150,56,102,40.8,152,26
female,34,162,58,108,40.6,129,20
male,27,190,85,86,39.3,15,5
male,21,190,88,100,40.2,82,17
male,59,192,97,112,41.3,242,28
male,55,187,89,94,40.1,100,18
female,46,178,76,104,40.6,144,24
male,44,202,101,79,38.2,6,2
male,27,188,95,87,38.7,13,4
male,70,177,77,100,40.7,201,29
female,33,158,58,95,40.3,61,12
male,22,192,91,113,40.7,179,26
male,24,175,75,94,40.4,64,17
male,52,176,77,112,40.8,205,26
female,44,152,58,76,38.3,6,2
female,31,150,56,105,40.9,172,28
male,32,182,84,84,38,6,2
male,26,178,74,79,39.5,11,7
female,28,174,68,83,38.7,11,3
female,47,172,66,92,39.6,44,9
female,28,176,78,86,39,19,5
female,44,156,62,93,39.8,75,15
male,57,177,79,117,40.7,259,29
male,58,183,89,108,40.8,212,27
female,41,148,49,95,40.5,91,17
female,20,171,72,107,40.7,148,25
male,62,196,97,108,40.6,238,29
male,28,193,84,87,39.7,22,7
male,54,195,92,84,40.3,45,11
male,23,182,89,79,39.3,14,8
male,26,191,93,93,40,49,12
female,24,170,66,89,39.8,37,9
female,22,173,72,107,40.5,167,28
male,40,196,98,93,40.3,73,15
male,72,190,98,103,40.1,103,13
male,79,176,83,89,38.3,12,2
female,30,170,62,96,40.5,91,18
female,25,172,67,103,40.6,130,23
female,28,171,68,99,40.3,95,18
female,76,172,68,96,40.2,70,12
female,55,159,59,108,40.9,178,26
female,43,156,65,102,40.6,159,27
male,56,194,97,91,39.9,43,8
female,26,150,56,106,40.4,154,25
female,29,173,68,105,40.8,130,22
female,32,180,76,106,40.4,108,18
male,51,198,92,102,40.5,126,19
female,39,167,61,95,40.7,113,22
male,36,201,105,75,37.4,2,1
female,24,168,65,107,40.5,183,30
female,29,162,57,91,38.3,9,2
female,31,162,57,86,39.6,33,8
female,66,147,50,76,38,7,2
female,46,166,65,107,40.8,156,24
male,32,193,86,112,40.8,206,29
male,20,193,87,109,40.9,177,29
male,53,188,88,96,40.5,92,16
female,28,154,55,95,40.2,60,12
female,74,158,59,86,39.5,39,8
male,56,170,78,99,40.1,92,15
female,44,159,59,90,39.7,47,10
female,22,175,69,97,40.3,74,15
female,51,164,60,101,40.4,144,24
female,78,167,67,108,40.6,192,27
male,40,177,84,90,39.8,29,7
male,51,191,94,109,41,217,28
female,29,179,73,108,40.6,130,21
male,59,194,95,109,40.6,245,30
female,22,160,59,88,40.6,70,17
male,45,192,93,109,40.5,134,18
female,28,161,60,110,41.2,190,29
male,47,166,67,93,39.8,41,9
female,24,156,58,105,40.4,96,16
male,48,177,77,101,40.3,127,21
male,34,180,77,94,39,17,4
male,74,206,117,92,39.2,34,5
female,22,147,45,107,40.6,184,29
female,24,187,76,98,40.9,124,25
female,68,179,79,105,40.8,194,30
male,78,190,93,115,41.1,268,27
female,22,157,55,97,40.5,103,20
female,30,163,60,112,41.2,204,30
female,24,145,48,91,40.5,83,18
female,71,181,78,76,37.8,3,1
female,21,181,74,104,40.5,101,18
female,50,151,51,87,39.3,28,6
male,26,199,93,104,40.6,127,22
female,69,152,55,99,40.5,111,18
male,32,184,82,85,39.4,24,8
female,40,171,70,107,40.7,151,24
male,25,197,97,92,40.4,56,14
female,25,162,59,90,38.6,13,3
male,38,165,68,98,40.2,98,20
male,70,203,107,83,38.6,15,3
male,25,179,79,78,40.1,18,12
female,20,163,56,107,40.6,154,25
male,26,184,83,84,39.7,25,10
male,68,189,92,101,40.5,147,20
female,30,126,39,104,40.7,156,25
female,63,177,72,97,40.3,112,20
male,48,190,90,80,38,3,1
male,41,207,110,113,41.1,238,29
male,26,178,84,91,40.2,40,11
male,76,197,102,98,40.5,150,20
female,28,172,72,82,39.5,14,4
male,70,186,92,100,40.5,131,18
female,52,174,68,113,41,216,30
female,36,182,83,105,40.8,158,27
female,71,159,60,96,39.9,64,11
female,26,148,52,86,38,8,2
female,37,148,51,90,38.9,14,3
male,30,183,89,109,41,192,29
female,48,157,52,85,40,52,12
male,64,188,97,88,39.6,69,13
male,24,179,74,93,40.3,43,12
female,70,174,72,85,40.6,71,16
female,50,177,68,109,41.1,175,26
female,74,177,77,81,38.4,12,3
female,68,165,68,91,40.4,97,19
female,58,171,73,97,40,83,15
male,27,188,87,100,40.2,71,14
male,20,191,92,104,40.9,148,27
female,27,159,61,105,40.5,96,16
female,35,169,67,96,40.1,66,13
male,65,183,87,90,40.1,70,13
female,57,176,73,105,40.6,178,28
female,41,160,58,103,40.7,127,21
male,62,181,83,94,40.1,75,13
male,28,188,87,91,39,15,4
male,68,199,104,108,40.5,190,22
female,43,164,67,95,40.1,77,15
male,38,195,95,99,39.8,51,9
male,37,172,74,94,39.3,39,9
female,43,156,58,87,39.1,26,6
male,66,206,110,95,39.7,94,14
female,66,167,66,90,39.7,50,10
female,54,148,56,82,38.5,12,3
male,32,177,79,101,40.8,122,23
female,21,148,52,92,40,69,15
female,21,178,74,101,39.7,63,12
female,59,169,69,90,39,15,3
